"account","n_res","n_oth","yrs_res_all","yrs_oth_all","yrs_res_min","yrs_oth_min","yrs_res_max","yrs_oth_max"
"0640910070012",1,0,"2010",NA,2010,NA,2010,NA
"0640910070023",1,0,"2014",NA,2014,NA,2014,NA
"0640920000002",1,0,"2015",NA,2015,NA,2015,NA
"0640920000005",1,0,"2014",NA,2014,NA,2014,NA
"0640920000011",1,0,"2011",NA,2011,NA,2011,NA
"0640920000029",1,0,"2010",NA,2010,NA,2010,NA
"0640930090004",1,0,"2015",NA,2015,NA,2015,NA
"0640930090012",1,0,"2013",NA,2013,NA,2013,NA
"0640930090017",1,0,"2008",NA,2008,NA,2008,NA
"0640930090022",1,0,"2015",NA,2015,NA,2015,NA
"0640930090024",1,0,"2014",NA,2014,NA,2014,NA
"0640930100016",1,0,"2009",NA,2009,NA,2009,NA
"0640940000009",1,0,"2013",NA,2013,NA,2013,NA
"0640940000019",1,0,"2013",NA,2013,NA,2013,NA
"0640940000020",1,0,"2014",NA,2014,NA,2014,NA
"0640940000028",1,0,"2011",NA,2011,NA,2011,NA
"0640950120024",1,0,"2009",NA,2009,NA,2009,NA
"0640950130002",1,0,"2010",NA,2010,NA,2010,NA
"0640950130009",3,0,"2008",NA,2008,NA,2008,NA
"0640950130017",1,0,"2005",NA,2005,NA,2005,NA
"0640960150022",1,0,"2013",NA,2013,NA,2013,NA
"0640970160010",1,0,"2008",NA,2008,NA,2008,NA
"0640970160018",1,0,"2012",NA,2012,NA,2012,NA
"0640970160019",1,0,"2007",NA,2007,NA,2007,NA
"0640970170011",1,0,"2014",NA,2014,NA,2014,NA
"0640990000002",1,0,"2007",NA,2007,NA,2007,NA
"0640990000006",1,0,"2012",NA,2012,NA,2012,NA
"0640990000022",1,0,"2016",NA,2016,NA,2016,NA
"0641000000007",1,0,"2015",NA,2015,NA,2015,NA
"0641000000011",1,0,"2009",NA,2009,NA,2009,NA
"0641000000015",1,0,"2006",NA,2006,NA,2006,NA
"0641000000016",1,0,"2008",NA,2008,NA,2008,NA
"0641000000018",1,0,"2013",NA,2013,NA,2013,NA
"0641010030001",1,0,"2008",NA,2008,NA,2008,NA
"0641010030003",1,0,"2011",NA,2011,NA,2011,NA
"0641010040020",0,1,NA,"2013",NA,2013,NA,2013
"0641010050005",1,0,"2011",NA,2011,NA,2011,NA
"0641010050006",1,0,"2014",NA,2014,NA,2014,NA
"0641010060013",1,0,"2015",NA,2015,NA,2015,NA
"0641010060016",1,0,"2012",NA,2012,NA,2012,NA
"0641010060027",1,0,"2012",NA,2012,NA,2012,NA
"0641010060031",1,0,"2014",NA,2014,NA,2014,NA
"0641010070006",1,0,"2010",NA,2010,NA,2010,NA
"0641010070010",1,0,"2016",NA,2016,NA,2016,NA
"0641010080017",1,0,"2013",NA,2013,NA,2013,NA
"0641010090002",1,0,"2014",NA,2014,NA,2014,NA
"0641010090005",1,0,"2014",NA,2014,NA,2014,NA
"0641010090010",1,0,"2009",NA,2009,NA,2009,NA
"0641010090012",1,0,"2015",NA,2015,NA,2015,NA
"0641010090013",1,0,"2013",NA,2013,NA,2013,NA
"0641010090014",1,0,"2008",NA,2008,NA,2008,NA
"0641010120001",1,0,"2012",NA,2012,NA,2012,NA
"0641010120002",1,1,"2013","2015",2013,2015,2013,2015
"0641010210016",0,1,NA,"2007",NA,2007,NA,2007
"0641010210025",1,0,"2008",NA,2008,NA,2008,NA
"0641010210026",1,0,"2008",NA,2008,NA,2008,NA
"0641010220022",1,0,"2014",NA,2014,NA,2014,NA
"0641010230012",1,0,"2011",NA,2011,NA,2011,NA
"0641010240010",1,0,"2007",NA,2007,NA,2007,NA
"0641100000004",1,0,"2007",NA,2007,NA,2007,NA
"0641100000006",1,0,"2014",NA,2014,NA,2014,NA
"0641110000011",0,1,NA,"2009",NA,2009,NA,2009
"0641110000045",1,0,"2015",NA,2015,NA,2015,NA
"0641130000001",1,0,"2015",NA,2015,NA,2015,NA
"0641130000009",1,0,"2012",NA,2012,NA,2012,NA
"0641130000016",1,0,"2010",NA,2010,NA,2010,NA
"0641130000034",1,0,"2015",NA,2015,NA,2015,NA
"0641130000036",1,0,"2014",NA,2014,NA,2014,NA
"0641130000039",1,0,"2008",NA,2008,NA,2008,NA
"0641130000049",1,0,"2012",NA,2012,NA,2012,NA
"0641130000051",2,0,"2014",NA,2014,NA,2014,NA
"0641130000054",1,0,"2007",NA,2007,NA,2007,NA
"0641130000056",1,0,"2010",NA,2010,NA,2010,NA
"0641170000001",1,0,"2014",NA,2014,NA,2014,NA
"0641230000014",2,0,"2009",NA,2009,NA,2009,NA
"0641250000034",1,0,"2011",NA,2011,NA,2011,NA
"0641270500013",1,0,"2009",NA,2009,NA,2009,NA
"0641270500017",1,0,"2014",NA,2014,NA,2014,NA
"0641270500019",1,0,"2009",NA,2009,NA,2009,NA
"0641270500024",1,0,"2016",NA,2016,NA,2016,NA
"0641270500028",1,0,"2009",NA,2009,NA,2009,NA
"0641270510002",2,0,"2009, 2010",NA,2009,NA,2010,NA
"0641270510005",1,0,"2009",NA,2009,NA,2009,NA
"0641270510007",1,0,"2013",NA,2013,NA,2013,NA
"0641270510018",1,0,"2012",NA,2012,NA,2012,NA
"0641270510022",1,0,"2009",NA,2009,NA,2009,NA
"0641270520001",1,0,"2009",NA,2009,NA,2009,NA
"0641270520013",1,0,"2009",NA,2009,NA,2009,NA
"0641270520030",1,0,"2007",NA,2007,NA,2007,NA
"0641280540002",1,0,"2009",NA,2009,NA,2009,NA
"0641280550006",1,0,"2013",NA,2013,NA,2013,NA
"0641280550026",1,0,"2009",NA,2009,NA,2009,NA
"0641290570047",1,0,"2009",NA,2009,NA,2009,NA
"0641290570055",1,0,"2009",NA,2009,NA,2009,NA
"0641290570056",1,0,"2009",NA,2009,NA,2009,NA
"0641290580083",1,0,"2013",NA,2013,NA,2013,NA
"0641290590113",1,0,"2006",NA,2006,NA,2006,NA
"0641290590114",1,0,"2009",NA,2009,NA,2009,NA
"0641290600043",1,0,"2013",NA,2013,NA,2013,NA
"0641300010006",1,0,"2013",NA,2013,NA,2013,NA
"0641300010010",1,0,"2005",NA,2005,NA,2005,NA
"0641300010021",1,0,"2016",NA,2016,NA,2016,NA
"0641300010035",1,0,"2013",NA,2013,NA,2013,NA
"0641300020010",1,0,"2013",NA,2013,NA,2013,NA
"0641300020022",1,0,"2014",NA,2014,NA,2014,NA
"0641300020025",1,0,"2009",NA,2009,NA,2009,NA
"0641300030001",1,0,"2009",NA,2009,NA,2009,NA
"0641300040009",1,0,"2013",NA,2013,NA,2013,NA
"0641300040016",1,0,"2009",NA,2009,NA,2009,NA
"0641300050014",1,0,"2009",NA,2009,NA,2009,NA
"0641300070007",1,0,"2007",NA,2007,NA,2007,NA
"0641300070011",1,0,"2014",NA,2014,NA,2014,NA
"0641300100004",1,0,"2009",NA,2009,NA,2009,NA
"0641300110005",0,1,NA,"2014",NA,2014,NA,2014
"0641300110006",1,0,"2013",NA,2013,NA,2013,NA
"0641300120006",1,0,"2013",NA,2013,NA,2013,NA
"0641300130008",1,0,"2009",NA,2009,NA,2009,NA
"0641300130010",1,0,"2009",NA,2009,NA,2009,NA
"0641300140021",1,0,"2009",NA,2009,NA,2009,NA
"0641300140022",1,0,"2009",NA,2009,NA,2009,NA
"0641300140024",1,0,"2016",NA,2016,NA,2016,NA
"0641330010001",0,2,NA,"2009",NA,2009,NA,2009
"0641330020017",0,1,NA,"2014",NA,2014,NA,2014
"0641340070006",1,0,"2013",NA,2013,NA,2013,NA
"0641350080011",2,0,"2012",NA,2012,NA,2012,NA
"0641350090017",1,0,"2014",NA,2014,NA,2014,NA
"0641370010004",1,0,"2012",NA,2012,NA,2012,NA
"0641390010004",1,0,"2009",NA,2009,NA,2009,NA
"0641450030010",0,1,NA,"2008",NA,2008,NA,2008
"0641470030040",1,0,"2011",NA,2011,NA,2011,NA
"0641470040003",1,0,"2009",NA,2009,NA,2009,NA
"0641470040047",1,0,"2012",NA,2012,NA,2012,NA
"0641530000006",2,0,"2015, 2016",NA,2015,NA,2016,NA
"0641530000029",1,0,"2012",NA,2012,NA,2012,NA
"0641530000063",0,1,NA,"2010",NA,2010,NA,2010
"0641530000064",0,1,NA,"2010",NA,2010,NA,2010
"0641530000066",1,0,"2010",NA,2010,NA,2010,NA
"0641550000002",1,0,"2010",NA,2010,NA,2010,NA
"0641550000003",1,0,"2008",NA,2008,NA,2008,NA
"0641550000004",1,0,"2008",NA,2008,NA,2008,NA
"0641550000018",1,0,"2009",NA,2009,NA,2009,NA
"0641550000022",1,0,"2015",NA,2015,NA,2015,NA
"0641560000002",0,2,NA,"2010, 2011",NA,2010,NA,2011
"0641560000023",1,0,"2008",NA,2008,NA,2008,NA
"0641570000008",1,0,"2006",NA,2006,NA,2006,NA
"0641570000021",1,0,"2008",NA,2008,NA,2008,NA
"0641600000012",1,0,"2010",NA,2010,NA,2010,NA
"0641600000024",2,0,"2014, 2015",NA,2014,NA,2015,NA
"0641610000001",1,0,"2014",NA,2014,NA,2014,NA
"0641610000011",1,0,"2012",NA,2012,NA,2012,NA
"0641610000014",1,0,"2011",NA,2011,NA,2011,NA
"0641610000016",1,0,"2009",NA,2009,NA,2009,NA
"0641610000019",1,0,"2011",NA,2011,NA,2011,NA
"0641620000001",1,0,"2008",NA,2008,NA,2008,NA
"0641620000005",1,0,"2009",NA,2009,NA,2009,NA
"0641630000007",1,0,"2007",NA,2007,NA,2007,NA
"0641630000009",1,0,"2015",NA,2015,NA,2015,NA
"0641630000016",1,0,"2006",NA,2006,NA,2006,NA
"0641650000001",1,0,"2011",NA,2011,NA,2011,NA
"0641680170015",1,0,"2012",NA,2012,NA,2012,NA
"0641680200015",1,0,"2010",NA,2010,NA,2010,NA
"0641680210002",1,0,"2010",NA,2010,NA,2010,NA
"0641680230008",1,0,"2012",NA,2012,NA,2012,NA
"0641680260017",1,0,"2008",NA,2008,NA,2008,NA
"0641680270003",1,0,"2009",NA,2009,NA,2009,NA
"0641680270018",1,0,"2009",NA,2009,NA,2009,NA
"0641680290008",1,0,"2011",NA,2011,NA,2011,NA
"0641680300002",2,0,"2010",NA,2010,NA,2010,NA
"0641680310018",1,0,"2013",NA,2013,NA,2013,NA
"0641680320003",1,0,"2009",NA,2009,NA,2009,NA
"0641680320012",1,0,"2006",NA,2006,NA,2006,NA
"0641680330003",1,0,"2005",NA,2005,NA,2005,NA
"0641680330016",1,0,"2010",NA,2010,NA,2010,NA
"0641680350009",1,0,"2013",NA,2013,NA,2013,NA
"0641680350015",1,0,"2009",NA,2009,NA,2009,NA
"0641690020006",0,1,NA,"2012",NA,2012,NA,2012
"0641690020010",0,2,NA,"2013",NA,2013,NA,2013
"0641690020030",1,0,"2015",NA,2015,NA,2015,NA
"0641690020031",1,0,"2015",NA,2015,NA,2015,NA
"0641690030027",2,0,"2015, 2016",NA,2015,NA,2016,NA
"0641690040002",1,0,"2008",NA,2008,NA,2008,NA
"0641690040006",1,0,"2014",NA,2014,NA,2014,NA
"0641690040009",1,0,"2009",NA,2009,NA,2009,NA
"0641690040010",1,0,"2013",NA,2013,NA,2013,NA
"0641690040029",1,0,"2015",NA,2015,NA,2015,NA
"0641690050003",1,0,"2012",NA,2012,NA,2012,NA
"0641690050008",1,0,"2007",NA,2007,NA,2007,NA
"0641710000007",1,0,"2008",NA,2008,NA,2008,NA
"0641710000011",1,0,"2011",NA,2011,NA,2011,NA
"0641710000015",1,0,"2013",NA,2013,NA,2013,NA
"0641710000032",1,0,"2008",NA,2008,NA,2008,NA
"0641720010002",1,0,"2010",NA,2010,NA,2010,NA
"0641720010004",1,0,"2008",NA,2008,NA,2008,NA
"0641720010010",1,0,"2006",NA,2006,NA,2006,NA
"0641720010011",2,0,"2013",NA,2013,NA,2013,NA
"0641720010018",1,0,"2014",NA,2014,NA,2014,NA
"0641720010030",1,0,"2010",NA,2010,NA,2010,NA
"0641720010031",1,0,"2010",NA,2010,NA,2010,NA
"0641720020018",1,0,"2012",NA,2012,NA,2012,NA
"0641720020021",1,0,"2013",NA,2013,NA,2013,NA
"0641720020025",1,0,"2010",NA,2010,NA,2010,NA
"0641720020029",1,0,"2013",NA,2013,NA,2013,NA
"0641720040004",1,0,"2011",NA,2011,NA,2011,NA
"0641720060026",1,0,"2006",NA,2006,NA,2006,NA
"0641720060028",1,0,"2011",NA,2011,NA,2011,NA
"0641720070005",1,0,"2015",NA,2015,NA,2015,NA
"0641720070006",1,0,"2015",NA,2015,NA,2015,NA
"0641720070007",1,0,"2011",NA,2011,NA,2011,NA
"0641720080005",1,0,"2011",NA,2011,NA,2011,NA
"0641720090001",1,0,"2008",NA,2008,NA,2008,NA
"0641720100026",1,0,"2008",NA,2008,NA,2008,NA
"0641720100027",2,0,"2010",NA,2010,NA,2010,NA
"0641720110002",1,0,"2015",NA,2015,NA,2015,NA
"0641720130019",1,0,"2012",NA,2012,NA,2012,NA
"0641720140002",1,0,"2010",NA,2010,NA,2010,NA
"0641720160034",1,0,"2008",NA,2008,NA,2008,NA
"0641720160041",1,0,"2011",NA,2011,NA,2011,NA
"0641720170002",2,0,"2012",NA,2012,NA,2012,NA
"0641720170003",1,0,"2015",NA,2015,NA,2015,NA
"0641720190002",1,0,"2008",NA,2008,NA,2008,NA
"0641720190005",1,0,"2015",NA,2015,NA,2015,NA
"0641730000019",1,0,"2015",NA,2015,NA,2015,NA
"0641830000003",1,0,"2015",NA,2015,NA,2015,NA
"0641830010001",0,1,NA,"2011",NA,2011,NA,2011
"0641870000052",0,6,NA,"2015, 2016",NA,2015,NA,2016
"0641870000180",0,1,NA,"2008",NA,2008,NA,2008
"0641930020001",1,0,"2012",NA,2012,NA,2012,NA
"0641950150018",1,0,"2007",NA,2007,NA,2007,NA
"0641950150026",1,0,"2008",NA,2008,NA,2008,NA
"0641980000021",1,0,"2015",NA,2015,NA,2015,NA
"0641980000043",1,0,"2006",NA,2006,NA,2006,NA
"0642000000010",0,3,NA,"2009",NA,2009,NA,2009
"0642040020003",2,0,"2009, 2015",NA,2009,NA,2015,NA
"0642040020005",1,0,"2013",NA,2013,NA,2013,NA
"0642040020039",1,0,"2012",NA,2012,NA,2012,NA
"0642050040029",1,0,"2011",NA,2011,NA,2011,NA
"0642050040030",1,0,"2010",NA,2010,NA,2010,NA
"0642060000004",1,0,"2009",NA,2009,NA,2009,NA
"0642060000024",1,0,"2012",NA,2012,NA,2012,NA
"0642060000048",1,0,"2011",NA,2011,NA,2011,NA
"0642060000051",1,0,"2013",NA,2013,NA,2013,NA
"0642060000052",1,0,"2013",NA,2013,NA,2013,NA
"0642060000063",1,0,"2009",NA,2009,NA,2009,NA
"0642070010031",1,0,"2010",NA,2010,NA,2010,NA
"0642070020116",1,0,"2011",NA,2011,NA,2011,NA
"0642070030119",1,0,"2008",NA,2008,NA,2008,NA
"0642070030120",1,0,"2010",NA,2010,NA,2010,NA
"0642070030125",1,0,"2007",NA,2007,NA,2007,NA
"0642070030131",1,0,"2009",NA,2009,NA,2009,NA
"0642070040136",1,0,"2010",NA,2010,NA,2010,NA
"0642070040137",1,0,"2011",NA,2011,NA,2011,NA
"0642070040141",1,0,"2014",NA,2014,NA,2014,NA
"0642070040155",1,0,"2012",NA,2012,NA,2012,NA
"0642070050169",1,0,"2010",NA,2010,NA,2010,NA
"0642120000028",1,0,"2014",NA,2014,NA,2014,NA
"0642120000039",1,0,"2013",NA,2013,NA,2013,NA
"0642140020014",0,1,NA,"2014",NA,2014,NA,2014
"0642140020016",0,3,NA,"2010, 2011",NA,2010,NA,2011
"0642210010026",1,0,"2013",NA,2013,NA,2013,NA
"0642220000018",0,2,NA,"2007, 2008",NA,2007,NA,2008
"0642230000060",1,0,"2010",NA,2010,NA,2010,NA
"0642250020037",1,0,"2008",NA,2008,NA,2008,NA
"0642250030016",1,0,"2008",NA,2008,NA,2008,NA
"0642250030017",1,0,"2008",NA,2008,NA,2008,NA
"0642250030037",1,0,"2011",NA,2011,NA,2011,NA
"0642250050002",1,0,"2007",NA,2007,NA,2007,NA
"0642250050039",1,0,"2006",NA,2006,NA,2006,NA
"0642250060012",1,0,"2010",NA,2010,NA,2010,NA
"0642250080027",1,0,"2016",NA,2016,NA,2016,NA
"0642250090015",1,0,"2013",NA,2013,NA,2013,NA
"0642250090037",0,1,NA,"2014",NA,2014,NA,2014
"0642250100065",1,0,"2008",NA,2008,NA,2008,NA
"0642250110041",1,0,"2013",NA,2013,NA,2013,NA
"0642250110043",1,0,"2008",NA,2008,NA,2008,NA
"0642250110064",1,0,"2006",NA,2006,NA,2006,NA
"0642250140007",1,0,"2013",NA,2013,NA,2013,NA
"0642270030015",0,1,NA,"2012",NA,2012,NA,2012
"0642270040010",1,0,"2014",NA,2014,NA,2014,NA
"0642270040015",1,0,"2015",NA,2015,NA,2015,NA
"0642320000062",1,0,"2008",NA,2008,NA,2008,NA
"0642340000050",0,1,NA,"2015",NA,2015,NA,2015
"0642350000096",1,0,"2011",NA,2011,NA,2011,NA
"0642350000125",1,0,"2011",NA,2011,NA,2011,NA
"0642370000026",1,0,"2013",NA,2013,NA,2013,NA
"0642380000001",1,0,"2011",NA,2011,NA,2011,NA
"0642380000006",1,0,"2008",NA,2008,NA,2008,NA
"0642380000008",1,0,"2015",NA,2015,NA,2015,NA
"0642380000019",1,0,"2015",NA,2015,NA,2015,NA
"0642380000029",1,0,"2015",NA,2015,NA,2015,NA
"0642380000036",1,0,"2015",NA,2015,NA,2015,NA
"0642380000040",1,0,"2013",NA,2013,NA,2013,NA
"0642380000043",1,0,"2009",NA,2009,NA,2009,NA
"0642380000054",1,0,"2015",NA,2015,NA,2015,NA
"0642380000063",1,0,"2009",NA,2009,NA,2009,NA
"0642400000022",1,0,"2008",NA,2008,NA,2008,NA
"0642420030002",2,0,"2009",NA,2009,NA,2009,NA
"0642420030041",2,0,"2009",NA,2009,NA,2009,NA
"0642420040013",1,0,"2009",NA,2009,NA,2009,NA
"0642420040017",1,0,"2015",NA,2015,NA,2015,NA
"0642440000009",1,0,"2008",NA,2008,NA,2008,NA
"0642440000023",1,0,"2008",NA,2008,NA,2008,NA
"0642470060013",1,0,"2012",NA,2012,NA,2012,NA
"0642470070023",1,0,"2006",NA,2006,NA,2006,NA
"0642470090017",1,0,"2010",NA,2010,NA,2010,NA
"0642470100008",1,0,"2007",NA,2007,NA,2007,NA
"0642470150042",1,0,"2013",NA,2013,NA,2013,NA
"0642480000028",0,1,NA,"2013",NA,2013,NA,2013
"0642480000039",0,1,NA,"2016",NA,2016,NA,2016
"0650010110014",1,0,"2014",NA,2014,NA,2014,NA
"0650010140004",1,0,"2012",NA,2012,NA,2012,NA
"0650010140021",1,0,"2010",NA,2010,NA,2010,NA
"0650010140022",1,0,"2010",NA,2010,NA,2010,NA
"0650010140027",1,0,"2010",NA,2010,NA,2010,NA
"0650010140030",1,0,"2010",NA,2010,NA,2010,NA
"0650010140032",1,0,"2010",NA,2010,NA,2010,NA
"0650010140035",1,0,"2010",NA,2010,NA,2010,NA
"0650010190004",1,0,"2007",NA,2007,NA,2007,NA
"0650010200006",0,1,NA,"2012",NA,2012,NA,2012
"0650010250015",0,1,NA,"2013",NA,2013,NA,2013
"0650010250066",1,0,"2013",NA,2013,NA,2013,NA
"0650030000350",1,0,"2011",NA,2011,NA,2011,NA
"0650030000357",1,0,"2013",NA,2013,NA,2013,NA
"0650030000424",1,0,"2008",NA,2008,NA,2008,NA
"0650050000440",1,0,"2013",NA,2013,NA,2013,NA
"0650050000501",1,0,"2015",NA,2015,NA,2015,NA
"0650050000531",1,0,"2010",NA,2010,NA,2010,NA
"0650050000552",1,0,"2006",NA,2006,NA,2006,NA
"0650050000617",1,0,"2008",NA,2008,NA,2008,NA
"0650050000645",1,0,"2014",NA,2014,NA,2014,NA
"0650070000133",1,0,"2006",NA,2006,NA,2006,NA
"0650090010007",1,0,"2009",NA,2009,NA,2009,NA
"0650090020014",1,0,"2015",NA,2015,NA,2015,NA
"0650090020033",1,0,"2008",NA,2008,NA,2008,NA
"0650100040022",1,0,"2010",NA,2010,NA,2010,NA
"0650100040024",1,0,"2013",NA,2013,NA,2013,NA
"0650100040027",1,0,"2005",NA,2005,NA,2005,NA
"0650100060011",1,0,"2005",NA,2005,NA,2005,NA
"0650100060016",1,0,"2009",NA,2009,NA,2009,NA
"0650100070006",1,0,"2007",NA,2007,NA,2007,NA
"0650100070014",1,0,"2014",NA,2014,NA,2014,NA
"0650100070022",1,0,"2005",NA,2005,NA,2005,NA
"0650100080008",1,0,"2013",NA,2013,NA,2013,NA
"0650100090010",1,0,"2011",NA,2011,NA,2011,NA
"0650100100010",0,1,NA,"2015",NA,2015,NA,2015
"0650100100012",1,0,"2005",NA,2005,NA,2005,NA
"0650100100021",1,0,"2012",NA,2012,NA,2012,NA
"0650100120006",1,0,"2011",NA,2011,NA,2011,NA
"0650100140005",1,0,"2011",NA,2011,NA,2011,NA
"0650100140006",1,0,"2011",NA,2011,NA,2011,NA
"0650100160005",0,1,NA,"2015",NA,2015,NA,2015
"0650110000018",1,0,"2009",NA,2009,NA,2009,NA
"0650130000003",1,0,"2008",NA,2008,NA,2008,NA
"0650150000057",1,0,"2012",NA,2012,NA,2012,NA
"0650170010018",1,0,"2006",NA,2006,NA,2006,NA
"0650170020036",1,0,"2007",NA,2007,NA,2007,NA
"0650170030019",1,0,"2012",NA,2012,NA,2012,NA
"0650170070008",1,0,"2015",NA,2015,NA,2015,NA
"0650170070016",1,0,"2015",NA,2015,NA,2015,NA
"0650170080013",0,2,NA,"2012",NA,2012,NA,2012
"0650170080021",1,0,"2011",NA,2011,NA,2011,NA
"0650170080025",1,0,"2015",NA,2015,NA,2015,NA
"0650170100006",1,0,"2015",NA,2015,NA,2015,NA
"0650190000011",1,0,"2008",NA,2008,NA,2008,NA
"0650190000043",1,0,"2008",NA,2008,NA,2008,NA
"0650250000016",1,0,"2008",NA,2008,NA,2008,NA
"0650250000046",1,0,"2009",NA,2009,NA,2009,NA
"0650250000086",1,0,"2011",NA,2011,NA,2011,NA
"0650250000156",1,0,"2006",NA,2006,NA,2006,NA
"0650270010029",1,0,"2014",NA,2014,NA,2014,NA
"0650270020008",1,0,"2008",NA,2008,NA,2008,NA
"0650270020019",1,0,"2012",NA,2012,NA,2012,NA
"0650270020025",1,0,"2007",NA,2007,NA,2007,NA
"0650270030003",1,0,"2011",NA,2011,NA,2011,NA
"0650270030035",1,0,"2015",NA,2015,NA,2015,NA
"0650270040010",1,0,"2009",NA,2009,NA,2009,NA
"0650270040031",1,0,"2008",NA,2008,NA,2008,NA
"0650270040034",1,0,"2009",NA,2009,NA,2009,NA
"0650270040035",1,0,"2009",NA,2009,NA,2009,NA
"0650270050018",1,0,"2011",NA,2011,NA,2011,NA
"0650270060084",1,0,"2009",NA,2009,NA,2009,NA
"0650270080006",2,0,"2011",NA,2011,NA,2011,NA
"0650290030004",1,0,"2008",NA,2008,NA,2008,NA
"0650330000015",1,0,"2005",NA,2005,NA,2005,NA
"0650400040006",1,0,"2012",NA,2012,NA,2012,NA
"0650400040103",1,0,"2013",NA,2013,NA,2013,NA
"0650410050003",1,0,"2013",NA,2013,NA,2013,NA
"0650430110011",1,0,"2007",NA,2007,NA,2007,NA
"0650430110012",1,0,"2013",NA,2013,NA,2013,NA
"0650430120029",1,0,"2009",NA,2009,NA,2009,NA
"0650440100131",1,0,"2010",NA,2010,NA,2010,NA
"0650440100173",1,0,"2011",NA,2011,NA,2011,NA
"0650440110145",1,0,"2009",NA,2009,NA,2009,NA
"0650440110150",1,0,"2011",NA,2011,NA,2011,NA
"0650440150035",1,0,"2015",NA,2015,NA,2015,NA
"0650440160011",1,0,"2008",NA,2008,NA,2008,NA
"0650440160012",1,0,"2011",NA,2011,NA,2011,NA
"0650450040305",1,0,"2006",NA,2006,NA,2006,NA
"0650450070247",1,0,"2012",NA,2012,NA,2012,NA
"0650500010010",1,0,"2011",NA,2011,NA,2011,NA
"0650500020001",0,1,NA,"2008",NA,2008,NA,2008
"0650500080017",1,0,"2009",NA,2009,NA,2009,NA
"0650520040032",1,0,"2011",NA,2011,NA,2011,NA
"0650520050023",1,0,"2014",NA,2014,NA,2014,NA
"0650520050027",1,0,"2009",NA,2009,NA,2009,NA
"0650520070005",1,0,"2008",NA,2008,NA,2008,NA
"0650520070007",1,0,"2010",NA,2010,NA,2010,NA
"0650520080024",1,0,"2013",NA,2013,NA,2013,NA
"0650580000013",1,0,"2015",NA,2015,NA,2015,NA
"0650580000016",1,0,"2015",NA,2015,NA,2015,NA
"0650600000003",0,2,NA,"2013",NA,2013,NA,2013
"0650600000005",0,1,NA,"2013",NA,2013,NA,2013
"0650620020058",1,0,"2014",NA,2014,NA,2014,NA
"0650640010009",1,0,"2014",NA,2014,NA,2014,NA
"0650640020027",1,0,"2013",NA,2013,NA,2013,NA
"0650640020028",1,0,"2008",NA,2008,NA,2008,NA
"0650640070196",1,0,"2006",NA,2006,NA,2006,NA
"0650640070206",1,0,"2009",NA,2009,NA,2009,NA
"0650640120282",1,0,"2008",NA,2008,NA,2008,NA
"0650660490007",0,1,NA,"2005",NA,2005,NA,2005
"0650660520005",1,0,"2014",NA,2014,NA,2014,NA
"0650660530016",0,1,NA,"2015",NA,2015,NA,2015
"0650660550021",1,0,"2010",NA,2010,NA,2010,NA
"0650660560011",1,0,"2010",NA,2010,NA,2010,NA
"0650660570021",1,0,"2012",NA,2012,NA,2012,NA
"0650660590009",1,0,"2014",NA,2014,NA,2014,NA
"0650680650010",1,0,"2014",NA,2014,NA,2014,NA
"0650680650028",1,0,"2013",NA,2013,NA,2013,NA
"0650680680018",1,0,"2014",NA,2014,NA,2014,NA
"0650680700002",1,0,"2010",NA,2010,NA,2010,NA
"0650680700009",1,0,"2015",NA,2015,NA,2015,NA
"0650680700018",0,1,NA,"2009",NA,2009,NA,2009
"0650680720010",1,0,"2006",NA,2006,NA,2006,NA
"0650680740016",1,0,"2014",NA,2014,NA,2014,NA
"0650680740017",1,0,"2012",NA,2012,NA,2012,NA
"0650680750006",1,0,"2014",NA,2014,NA,2014,NA
"0650680760013",1,0,"2013",NA,2013,NA,2013,NA
"0650700840019",1,0,"2012",NA,2012,NA,2012,NA
"0650700870014",1,0,"2014",NA,2014,NA,2014,NA
"0650700890007",1,0,"2005",NA,2005,NA,2005,NA
"0650700910001",1,0,"2011",NA,2011,NA,2011,NA
"0650700930001",1,0,"2013",NA,2013,NA,2013,NA
"0650700940001",1,0,"2013",NA,2013,NA,2013,NA
"0650700940006",1,0,"2014",NA,2014,NA,2014,NA
"0650710030023",1,0,"2014",NA,2014,NA,2014,NA
"0650710040018",1,0,"2015",NA,2015,NA,2015,NA
"0650710050010",1,0,"2009",NA,2009,NA,2009,NA
"0650710060015",1,0,"2013",NA,2013,NA,2013,NA
"0650710110002",1,0,"2013",NA,2013,NA,2013,NA
"0650710130016",1,0,"2010",NA,2010,NA,2010,NA
"0650710140001",1,0,"2008",NA,2008,NA,2008,NA
"0650710160017",1,0,"2013",NA,2013,NA,2013,NA
"0650710170022",1,0,"2011",NA,2011,NA,2011,NA
"0650710290007",1,0,"2009",NA,2009,NA,2009,NA
"0650710310001",1,0,"2014",NA,2014,NA,2014,NA
"0650710520001",0,1,NA,"2005",NA,2005,NA,2005
"0650710570015",1,0,"2012",NA,2012,NA,2012,NA
"0650710580010",1,0,"2011",NA,2011,NA,2011,NA
"0650710710007",2,0,"2014",NA,2014,NA,2014,NA
"0650710750015",1,0,"2008",NA,2008,NA,2008,NA
"0650710840018",1,0,"2012",NA,2012,NA,2012,NA
"0650710890016",1,0,"2011",NA,2011,NA,2011,NA
"0650720040024",1,0,"2013",NA,2013,NA,2013,NA
"0650720050018",1,0,"2015",NA,2015,NA,2015,NA
