,account,permitID,agencyID,permitStatus,desc,stateClass,permitType,propertyType,issueDate,year,siteNo,sitePrefix,siteStreet,siteType,siteSuffix,siteApt
,account,permitID,ERROR: KEY NOT FOUND,ERROR: KEY NOT FOUND,desc,ERROR: KEY NOT FOUND,permitTypeDesc,ERROR: KEY NOT FOUND,issueDate,year,siteNo,sitePrefix,siteStreet,siteType,siteSuffix,siteApt
12991,701060070016,1410569,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/31/2014,2015,3802,NA,LEGION,NA,ST,NA
12992,701060070027,1143762,CITY OF HOUSTON,Complete,DANGER.BLD.DEMO/RES./GRP.#AA08.11/PO#4500062645-0,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/15/2008,2009,3711,NA,BAIN,NA,ST,NA
12993,701060080032,1303324,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/19/2012,2013,3517,NA,LEGION,NA,ST,NA
12994,701070010009,1384574,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,01/15/2014,2015,3701,NA,CRANE,NA,ST,A
12995,701070010010,1379902,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,12/03/2013,2016,3715,NA,CRANE,NA,ST,NA
12997,701070020049,1123800,CITY OF HOUSTON,Complete,DEM. RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/21/2007,2008,3710,NA,CRANDON,NA,ST,NA
12998,701070050113,1193574,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISC REQUIRED,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/27/2009,2010,4009,NA,EAST,NA,LN,NA
12999,701070060116,1145043,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/02/2008,2009,4002,NA,RUSSELL,NA,ST,NA
13001,701070070023,1352709,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/07/2013,2014,3418,NA,CHICKERING,NA,ST,NA
13002,701070090004,1171455,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/03/2008,2009,4408,NA,RUSSELL,NA,ST,NA
13003,701070090033,1287104,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/11/2011,2012,4525,NA,EAST,NA,LN,NA
13005,701070100005,1190746,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,03/13/2009,2010,3319,NA,CAVALCADE,NA,ST,NA
13006,701070120061,1288248,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/26/2011,2013,4644,NA,LINN,NA,ST,NA
13009,701070170205,1286702,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/05/2011,2012,3407,N,GEORGE,NA,ST,NA
13010,701070170205,1286704,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/05/2011,2012,3407,N,GEORGE,NA,ST,NA
13014,701070180189,1263056,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/21/2011,2012,3402,N,GEORGE,NA,ST,NA
13015,701070180189,1263058,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/21/2011,2012,3402,N,GEORGE,NA,ST,A
13016,701070180189,1263059,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/21/2011,2012,3402,N,GEORGE,NA,ST,B
13017,701070180189,1263060,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/21/2011,2012,3402,N,GEORGE,NA,ST,C
13018,701070180194,1218551,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/18/2010,2011,3514,N,GEORGE,NA,ST,NA
13019,701070180195,1218550,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/18/2010,2011,3518,N,GEORGE,NA,ST,NA
13020,701070180196,1214625,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/16/2009,2010,3522,N,GEORGE,NA,ST,NA
13021,701070180196,1214627,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/16/2009,2010,3522,N,GEORGE,NA,ST,NA
13022,701070180196,1214632,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/16/2009,2010,3522,N,GEORGE,NA,ST,APT A
13023,701070180197,1263191,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/22/2011,2012,3526,N,GEORGE,NA,ST,A
13024,701070180197,1263192,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/22/2011,2012,3526,N,GEORGE,NA,ST,NA
13025,701070180197,1263193,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/22/2011,2012,3526,N,GEORGE,NA,ST,B
13026,701070180197,1263195,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/22/2011,2012,3526,N,GEORGE,NA,ST,C
13027,701070180197,1263196,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/22/2011,2012,3526,N,GEORGE,NA,ST,D
13028,701070190199,1251919,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/22/2010,2011,5020,W,HUNTING,NA,ST,NA
13032,701080110012,2,CITY OF GALENA PARK,Complete,DEMO CARPORT,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,11/09/2009,2010,1442,NA,14TH,ST,NA,NA
13036,701080230011,2,CITY OF GALENA PARK,Complete,DEMO GARAGE ONLY,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,11/23/2009,2010,1434,NA,16TH,ST,NA,NA
13040,701110030020,1,CITY OF BAYTOWN,Complete,DEMO,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,02/03/2012,2013,113,E,NAZRO ST,NA,NA,NA
13043,701140130004,1291556,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/01/2011,2012,8211,NA,EASTER,NA,ST,NA
13044,701170010001,1249153,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/05/2010,2011,8905,W,HARDY,NA,ST,NA
13046,701170020069,1200628,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/31/2009,2010,1220,NA,DE BOLL,NA,ST,NA
13048,701170090001,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/10/2011,2012,811,NA,FIRNAT,NA,ST,NA
13049,701180070008,1357207,CITY OF HOUSTON,Complete,RES DEMO/NO SEWER DISC REQUIRED FOR (SHED),ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/11/2013,2014,1414,NA,KNIGHT,NA,ST,NA
13050,701180070014,1126214,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/22/2007,2008,1314,NA,KNIGHT,NA,ST,NA
13051,701180090065,1269826,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/17/2011,2012,1004,NA,KNIGHT,NA,ST,NA
13052,701230030057,1125253,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/19/2007,2008,721,NA,GRANVILLE,NA,DR,NA
13053,701230030065,1309228,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/15/2012,2013,710,NA,DILLARD,NA,ST,NA
13056,710030050086,1241505,CITY OF HOUSTON,Complete,DANGEROUS BLD. REPAIR/RESIDENCE,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/20/2010,2011,7904,NA,APPLETON,NA,ST,NA
13057,710030070133,1236045,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/30/2010,2011,8112,NA,ROSWELL,NA,ST,NA
13058,710030080170,1267933,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/21/2011,2012,401,NA,JULIA,NA,ST,NA
13067,710070000158,1,ERROR: KEY NOT FOUND,Complete,Demolition,Condo - High Rise,Residential Demolition,Real Property Other Mineral Reserves,12/31/2003,2005,126,W,HOUSTON,AVE,NA,NA
13069,710090030012,1274352,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/10/2011,2012,52,NA,BERRY,NA,RD,NA
13070,710190000054,1277056,CITY OF HOUSTON,Complete,DEMO OF BLD/NO SEWER INVOLVED,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,07/05/2011,2012,9930,NA,NORTH,NA,FW,BLD 2
13071,710190000097,1190886,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/16/2009,2010,10030,NA,NORTH,NA,FW,NA
13072,710200000186,1274878,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/17/2011,2012,605,NA,BLUE BELL,NA,RD,1
13073,710200000186,1274879,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/17/2011,2012,605,NA,BLUE BELL,NA,RD,2
13074,710200000186,1274880,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/17/2011,2012,605,NA,BLUE BELL,NA,RD,3
13075,710200000186,1274883,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/17/2011,2012,605,NA,BLUE BELL,NA,RD,6
13080,710200010392,1,ERROR: KEY NOT FOUND,Complete,DEMO,Other Exempt (Government),Residential Demolition,ERROR: KEY NOT FOUND,08/19/2009,2010,521,NA,TURNEY,DR,NA,NA
13088,710260190056,1,CITY OF PASADENA,Complete,DEMO,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,04/23/2010,2011,76,NA,ALVIN,NA,NA,NA
13093,710290040070,1280409,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/02/2011,2012,8815,NA,SPAULDING,NA,ST,NA
13097,710290050145,1025970,CITY OF HOUSTON,Complete,DEMO DWG CD1,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/28/2006,2007,8920,NA,COMPTON,NA,ST,NA
13098,710290050152,1392761,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/27/2014,2015,6401,NA,LAURA KOPPE,NA,RD,NA
13099,710290070182,1175991,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,12/30/2008,2009,9311,NA,COMPTON,NA,ST,NA
13103,710290090242,1204200,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/14/2009,2010,9226,NA,LANEWOOD,NA,DR,NA
13107,710300130346,1136201,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/07/2008,2009,9001,NA,KELBURN,NA,DR,NA
13109,710300150598,1277200,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/07/2011,2012,9024,NA,SHERBOURNE,NA,ST,NA
13110,710300170421,1377353,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/07/2013,2014,9112,NA,FIRNAT,NA,ST,NA
13112,710310020037,1397281,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/29/2014,2015,3921,NA,CORTO,NA,ST,NA
13115,710310030087,1127119,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/26/2007,2008,3914,NA,VAUGHN,NA,ST,NA
13116,710330010030,1122525,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/04/2007,2009,8607,NA,ANTELOPE,NA,ST,NA
13117,710330030007,1335556,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/11/2012,2013,8613,NA,WINDSWEPT,NA,LN,NA
13119,710330060011,1127433,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/05/2007,2008,8738,NA,WINDSWEPT,NA,LN,NA
13121,710340060014,1396392,CITY OF HOUSTON,Complete,REMOVE & REPLACE RESIDENTIAL DRIVEWAY,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/17/2014,2015,8719,NA,PAGEWOOD,NA,LN,NA
13122,710340070006,1307906,CITY OF HOUSTON,Complete,SEWER DISC/DEMO RES,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/30/2012,2013,8621,NA,DAFFODIL,NA,ST,NA
13123,710340080005,1243184,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,09/02/2010,2011,8725,NA,DAFFODIL,NA,ST,A
13126,710340090015,1255286,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/18/2011,2012,8626,NA,DAFFODIL,NA,ST,NA
13127,710340090016,1274460,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/13/2011,2012,8622,NA,DAFFODIL,NA,ST,NA
13130,710340110002,1342139,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/06/2013,2014,8637,NA,RICHMOND,NA,AV,NA
13133,710350020039,1384958,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,01/21/2014,2015,4719,N,WAYSIDE,NA,DR,NA
13136,710370000131,982444,CITY OF HOUSTON,Complete,DEMO'D,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,08/24/2005,2007,1005,NA,BERRY,NA,RD,NA
13137,710370000131,1010821,CITY OF HOUSTON,Complete,DEMO'D,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,11/14/2005,2007,1007,NA,BERRY,NA,RD,NA
13138,710370000135,1260913,CITY OF HOUSTON,Complete,DEMO BLD / SEWER DISC (RV),ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,02/22/2011,2012,825,NA,BERRY,NA,RD,NA
13139,710370000154,3,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/13/2014,2015,617,NA,DUFF,NA,LN,NA
13140,710370000181,1353013,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/10/2013,2014,1424,NA,DUFF,NA,LN,NA
13141,710390010021,1410152,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/28/2014,2015,3717,NA,AMOOR,NA,ST,NA
13144,710440090208,1125326,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/02/2007,2008,14803,NA,VERA,NA,DR,NA
13146,710440090230,1125186,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/11/2007,2008,14830,NA,BEATTY,NA,DR,NA
13147,710440180375,1243867,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/15/2010,2011,14718,NA,MARINE,NA,RD,NA
13157,710550050264,1,ERROR: KEY NOT FOUND,Complete,RESIDENTIAL DEMO,"Real, Residential, Auxiliary Buildings",Residential Demolition,ERROR: KEY NOT FOUND,11/08/2010,2011,410,NA,ALDINE MAIL,NA,RD,NA
13161,710590030015,1273569,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/01/2011,2012,59,NA,NEYLAND,NA,ST,NA
13165,710630050006,1318089,CITY OF HOUSTON,Complete,RESIDENTIAL PLUMBING PERMIT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/13/2012,2013,3323,NA,EXCHANGE,NA,ST,NA
13180,710680000183,1354540,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/29/2013,2014,3216,NA,DENMARK,NA,ST,NA
13181,710680000183,1354541,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/29/2013,2014,3216,NA,DENMARK,NA,ST,NA
13182,710690010001,1204198,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/14/2009,2010,5308,NA,WEAVER,NA,RD,NA
13184,710690030147,1126262,CITY OF HOUSTON,Complete,DEMO COMM/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,06/27/2007,2008,5522,NA,WEAVER,NA,RD,NA
13185,710690040183,1145041,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/02/2008,2009,7828,NA,HOFFMAN,NA,ST,NA
13186,710690070060,1171456,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/03/2008,2009,7604,NA,SANDRADALE,NA,ST,NA
13188,710690080031,1133856,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/04/2008,2009,7529,NA,SANDRA,NA,ST,NA
13191,710700160217,1204197,CITY OF HOUSTON,Complete,DEMO RESIDENCE/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/14/2009,2010,7916,NA,DANDY,NA,ST,NA
13193,710700250018,1269414,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/11/2011,2012,5630,NA,FINCH,NA,ST,NA
13196,710730020066,1213032,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/18/2009,2010,8719,NA,CLARINGTON,NA,ST,NA
13197,710730020073,1213027,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/18/2009,2010,8617,NA,CLARINGTON,NA,ST,NA
13198,710750030007,1309970,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,05/23/2012,2013,3407,NA,BENNINGTON,NA,ST,NA
13200,710750060010,1374294,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/17/2013,2014,4009,NA,BENNINGTON,NA,ST,NA
13201,710750070016,1234472,CITY OF HOUSTON,Complete,DEMO RES/SEWER,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/07/2010,2011,3907,NA,DORCHESTER,NA,ST,NA
13202,710750080007,1134283,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/11/2008,2009,7011,NA,SAYERS,NA,ST,NA
13203,710750080007,1139576,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/21/2008,2009,3807,NA,DORCHESTER,NA,ST,NA
13204,710750150003,1126916,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/31/2007,2008,6803,NA,BLEKER,NA,ST,NA
13208,710810030078,1366998,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/15/2013,2016,2414,NA,CHARLES,NA,RD,NA
13217,710890020022,1418110,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/29/2014,2015,953,NA,LUCKY,NA,ST,NA
13219,710890080127,1138688,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/11/2008,2009,1017,S,VICTORY,NA,DR,NA
13220,710890080140,1127344,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/26/2007,2008,1042,NA,LUCKY,NA,ST,NA
13222,710900100173,1320124,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/09/2012,2013,894,N,VICTORY,NA,DR,NA
13224,710900100188,1,ERROR: KEY NOT FOUND,Incomplete,DEMO OF DWG,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,01/01/2015,2016,905,NA,PROSPER,NA,ST,NA
13227,710900110203,1251635,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/17/2010,2011,832,N,VICTORY,NA,DR,NA
13228,710900110225,1171627,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/05/2008,2009,867,NA,PROSPER,NA,ST,NA
13229,710900110230,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/05/2008,2009,867,NA,PROSPER,NA,ST,NA
13230,710900110231,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/05/2008,2009,867,NA,PROSPER,NA,ST,NA
13231,710900130250,1328073,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/02/2012,2013,822,NA,FAIR,NA,ST,NA
13232,710900130250,1329854,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/25/2012,2013,822,NA,FAIR,NA,ST,NA
13233,710900140284,1217284,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/01/2010,2011,914,NA,PROSPER,NA,ST,NA
13234,710900140299,1125637,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/03/2007,2008,901,NA,FORTUNE,NA,ST,NA
13235,710900230115,1166227,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/04/2008,2009,926,NA,ELLINGTON,NA,ST,NA
13240,710900410035,1247750,CITY OF HOUSTON,Complete,RESIDENTIAL REPAIRS PER SPEC LIST,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/28/2010,2011,767,NA,ENTERPRISE,NA,ST,NA
13241,710900430100,1237560,CITY OF HOUSTON,Complete,DEMO RES / SEWER DIS,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/22/2010,2011,782,NA,PROSPER,NA,ST,NA
